# TESS Program G07092

Title: Discovery And Occurrence Rates Of Disintegrating Minor Planets Transiting White Dwarfs

PI: Becker, Juliette - University Of Wisconsin-Madison

Type: SMALL

Summary: Many white dwarfs have been found to have their surfaces "polluted" by remnant rocky bodies from their progenitors' planetary systems. These polluted white dwarfs are our best observational probe of exoplanet interior chemical compositions, which they can reveal with exquisite sensitivity. However, without a good understanding of the origins of white dwarf pollution, it is impossible to fully leverage the information about chemical compositions from the pollution on their surfaces. Observations by Kepler and TESS have begun illuminating the origins and process by which white dwarf pollution takes place by identifying transiting disintegrating minor planets on their way to polluting white dwarfs. Here for TESS Cycle 7, we propose the largest search to date to search for transiting debris ar
643197163,56.4432,45.9688,16.67,G07092;20SECONDTARGET
643293128,58.3136,48.2903,17.71,G07092;20SECONDTARGET
643316924,54.3625,45.621,18.57,G07092;20SECONDTARGET
643407302,57.3449,48.1704,17.94,G07092;20SECONDTARGET
643430400,55.1925,47.9817,18.43,G07092;20SECONDTARGET
643469533,52.4815,47.5155,17.29,G07092;20SECONDTARGET
643470810,52.8835,47.6109,17.29,G07092;20SECONDTARGET
643590344,55.0789,49.9876,18.36,G07092;20SECONDTARGET
643648919,58.2232,49.6973,17.0,G07092;20SECONDTARGET
643653221,57.4114,49.7251,18.67,G07092;20SECONDTARGET
643719834,58.0062,51.7155,18.25,G07092;20SECONDTARGET
643732241,56.1431,51.3489,18.64,G07092;20SECONDTARGET
643757992,58.652,51.5137,18.35,G07092;20SECONDTARGET
644217385,48.5957,46.9758,17.47,G07092;20SECONDTARGET
644271242,50.7917,48.0927,18.88,G07092;20SECONDTARGET
664997613,61.8307,41.1259,18.98,G07092;20SECONDTARGET
665131014,63.4104,41.4656,18.74,G07092;20SECONDTARGET
665184524,65.5891,42.825,17.12,G07092;20SECONDTARGET
665188147,64.6742,42.7278,18.32,G07092;20SECONDTARGET
665237067,65.3424,44.0365,18.86,G07092;20SECONDTARGET
665245449,65.8656,44.8731,17.7,G07092;20SECONDTARGET
665255239,60.4017,41.7135,18.52,G07092;20SECONDTARGET
665255244,60.4018,41.7115,16.47,G07092;20SECONDTARGET
665262094,60.7458,41.6604,18.66,G07092;20SECONDTARGET
665270663,60.2939,42.0458,17.61,G07092;20SECONDTARGET
665331390,63.4219,43.4033,18.95,G07092;20SECONDTARGET
665405437,65.8037,45.0802,17.55,G07092;20SECONDTARGET
665513965,61.8176,45.2753,18.68,G07092;20SECONDTARGET
665540635,63.4975,45.8639,17.42,G07084;G07092;20SECONDTARGET
665556432,64.4508,46.3959,18.73,G07092;20SECONDTARGET
665574719,62.6908,46.1934,17.49,G07092;20SECONDTARGET
665584906,62.3025,46.6672,17.62,G07092;20SECONDTARGET
665696375,64.0561,48.2743,16.63,G07092;20SECONDTARGET
665738614,63.4315,49.3895,18.25,G07092;20SECONDTARGET
665747753,60.6225,48.2148,17.47,G07092;20SECONDTARGET
665868020,60.0833,52.1355,18.07,G07092;20SECONDTARGET
666558233,65.7613,46.0281,18.99,G07092;20SECONDTARGET
666560481,65.5744,46.1959,17.07,G07092;20SECONDTARGET
666708547,65.2809,48.6524,17.27,G07092;20SECONDTARGET
667568278,63.28,50.2918,18.99,G07092;20SECONDTARGET
667603498,62.8708,51.0359,17.15,G07092;20SECONDTARGET
200854475,54.1134,37.4867,15.99,G07092;20SECONDTARGET
200874077,54.3794,38.3035,16.19,G07092;20SECONDTARGET
239677707,65.0474,33.5924,15.41,G07092;20SECONDTARGET
239678779,65.0269,32.5511,16.21,G07092;20SECONDTARGET
349452580,61.735,33.3695,16.57,G07092;20SECONDTARGET
353904142,67.3017,40.6579,17.75,G07092;20SECONDTARGET
367596229,64.9641,40.3792,16.35,G07092;20SECONDTARGET
367648734,65.0721,36.2723,15.69,G07084;G07092;20SECONDTARGET
56358923,62.1762,29.3583,16.77,G07092;20SECONDTARGET
58639374,66.3044,29.7514,17.79,G07092;20SECONDTARGET
640768904,58.0013,28.2016,17.5,G07092;20SECONDTARGET
641615845,59.6948,28.1932,18.48,G07092;20SECONDTARGET
641623870,58.6837,28.6981,18.67,G07092;20SECONDTARGET
641626939,58.2652,29.0267,19.0,G07092;20SECONDTARGET
641631194,58.9908,29.2479,18.59,G07092;20SECONDTARGET
641686036,59.1563,32.2011,18.46,G07092;20SECONDTARGET
641702509,56.796,31.267,18.51,G07092;20SECONDTARGET
641713198,57.8582,32.4821,18.22,G07092;20SECONDTARGET
641727645,57.4725,33.2819,17.88,G07092;20SECONDTARGET
641736834,56.0479,32.8158,18.56,G07092;20SECONDTARGET
641753158,56.2748,33.8463,18.8,G07092;20SECONDTARGET
641756628,57.4674,34.1023,18.63,G07092;20SECONDTARGET
641762130,55.6324,33.7588,18.19,G07092;20SECONDTARGET
641778455,59.405,33.376,18.56,G07092;20SECONDTARGET
641810863,59.7206,35.514,18.47,G07092;20SECONDTARGET
641862655,59.5957,36.6929,18.28,G07092;20SECONDTARGET
641904513,55.2251,35.1669,17.34,G07092;20SECONDTARGET
641910341,55.6274,35.7075,18.57,G07092;20SECONDTARGET
641915767,54.519,35.4172,18.33,G07092;20SECONDTARGET
641980066,56.7679,36.4159,17.77,G07009;G07092;20SECONDTARGET
641982703,55.6414,36.5197,18.59,G07092;20SECONDTARGET
642004781,56.3614,37.8145,17.66,G07092;20SECONDTARGET
642019497,58.3732,38.5714,17.69,G07092;20SECONDTARGET
642052016,55.2733,38.3066,18.5,G07092;20SECONDTARGET
642130892,59.6229,38.6441,17.69,G07092;20SECONDTARGET
660961876,68.4562,29.7226,18.59,G07092;20SECONDTARGET
660973268,68.2941,30.6842,17.94,G07092;20SECONDTARGET
661264741,61.995,29.0989,18.7,G07092;20SECONDTARGET
661286398,64.9528,29.6475,18.79,G07092;20SECONDTARGET
661293786,66.1469,29.6144,17.5,G07092;20SECONDTARGET
661311596,66.0596,30.6361,18.36,G07092;20SECONDTARGET
661323796,64.0211,29.7981,18.18,G07092;20SECONDTARGET
661326569,63.7444,29.9652,18.97,G07092;20SECONDTARGET
661343764,64.6505,30.3807,18.48,G07092;20SECONDTARGET
661354023,66.0018,31.3018,18.76,G07092;20SECONDTARGET
661363321,64.27,31.3712,18.38,G07092;20SECONDTARGET
661381594,61.0158,29.2843,17.55,G07092;20SECONDTARGET
661397305,60.4037,30.765,18.57,G07092;20SECONDTARGET
661403790,61.5747,30.5749,18.52,G07092;20SECONDTARGET
661475993,60.4503,32.129,17.45,G07092;20SECONDTARGET
661494778,60.5376,33.6236,18.77,G07092;20SECONDTARGET
661497238,61.8069,32.8977,17.71,G07092;20SECONDTARGET
661502420,61.6238,33.3941,17.37,G07092;20SECONDTARGET
661507065,61.9355,34.0815,18.16,G07092;20SECONDTARGET
661517219,62.5534,34.7222,17.48,G07092;20SECONDTARGET
661540465,67.5594,30.5493,18.58,G07092;20SECONDTARGET
661571445,67.6232,32.5478,18.68,G07092;20SECONDTARGET
661593869,67.6503,32.8477,18.91,G07092;20SECONDTARGET
661640714,65.8491,33.945,18.77,G07092;20SECONDTARGET
661652498,68.2288,34.0934,17.63,G07092;20SECONDTARGET
661659649,66.7511,33.9088,18.93,G07092;20SECONDTARGET
661835321,65.6916,33.9773,17.71,G07092;20SECONDTARGET
661910866,64.1901,35.7458,18.82,G07092;20SECONDTARGET
661932027,63.6582,36.3156,17.88,G07092;20SECONDTARGET
661937064,62.75,36.6036,17.38,G07092;20SECONDTARGET
662118542,66.6723,40.7448,18.13,G07092;20SECONDTARGET
664858522,60.9913,35.4998,17.04,G07092;20SECONDTARGET
664920374,63.8419,37.7961,17.46,G07092;20SECONDTARGET
664929572,63.9335,39.0172,17.58,G07092;20SECONDTARGET
664958584,60.1178,38.5743,17.73,G07092;20SECONDTARGET
664960234,60.5976,39.0074,17.37,G07092;20SECONDTARGET
664966208,60.5565,39.9295,18.25,G07092;20SECONDTARGET
664971782,61.5289,39.3417,17.04,G07092;20SECONDTARGET
664971824,61.4619,39.3268,18.06,G07092;20SECONDTARGET
664979746,61.9874,40.3252,18.73,G07092;20SECONDTARGET
665030986,64.1449,40.2753,18.96,G07092;20SECONDTARGET
94479398,59.2158,33.3895,16.35,G07092;20SECONDTARGET
120997786,73.9661,38.6804,16.85,G07092;20SECONDTARGET
121754263,75.5495,40.8294,16.02,G07092;20SECONDTARGET
122772988,77.5005,39.3609,18.04,G07092;20SECONDTARGET
155733899,69.116,40.7861,16.55,G07092;20SECONDTARGET
155901612,69.6641,41.1582,15.03,G07092;20SECONDTARGET
156273228,70.633,41.1865,16.59,G07092;20SECONDTARGET
156422128,71.304,36.4343,16.95,G07092;20SECONDTARGET
238940913,78.7274,37.505,17.05,G07092;20SECONDTARGET
2515421,80.1601,30.8058,15.63,G07084;G07092;20SECONDTARGET
333527240,80.0002,36.5684,15.62,G07092;20SECONDTARGET
333722142,80.1098,38.2109,15.62,G07092;20SECONDTARGET
366600548,76.5729,32.7512,16.9,G07092;20SECONDTARGET
368071970,82.0194,41.0903,15.23,G07092;20SECONDTARGET
368152156,82.3612,37.6026,16.99,G07092;20SECONDTARGET
430380813,73.7661,39.9866,16.63,G07092;20SECONDTARGET
430384819,73.692,41.8429,16.3,G07092;20SECONDTARGET
446031632,71.2641,34.4877,16.91,G07092;20SECONDTARGET
65828507,74.3441,41.9309,14.16,G07092;20SECONDTARGET
660763530,77.9047,30.6993,18.54,G07092;20SECONDTARGET
660931082,72.5416,30.2633,18.76,G07092;20SECONDTARGET
661019224,73.4168,31.3704,18.37,G07092;20SECONDTARGET
661101588,71.3624,32.2382,18.78,G07092;20SECONDTARGET
661119673,70.7432,32.6208,17.36,G07084;G07092;20SECONDTARGET
661162090,72.6712,34.0902,17.68,G07092;20SECONDTARGET
661163988,72.7306,34.4022,17.18,G07092;20SECONDTARGET
661698733,70.1269,34.4639,18.98,G07092;20SECONDTARGET
661702809,70.5476,35.2621,16.82,G07092;20SECONDTARGET
661714068,72.3695,35.536,18.92,G07092;20SECONDTARGET
661725421,71.0774,35.4011,17.04,G07092;20SECONDTARGET
661793521,71.2926,37.2684,17.09,G07092;20SECONDTARGET
662002646,69.6044,37.918,18.36,G07092;20SECONDTARGET
662015951,69.056,38.6225,18.09,G07092;20SECONDTARGET
662164325,79.9405,31.3573,17.38,G07092;20SECONDTARGET
662243162,77.1383,31.675,18.52,G07092;20SECONDTARGET
662256630,78.1384,32.2056,18.92,G07092;20SECONDTARGET
662299467,76.8887,33.4082,17.92,G07092;20SECONDTARGET
662384533,79.9196,35.8603,17.4,G07092;20SECONDTARGET
662400278,75.8594,33.1118,17.46,G07092;20SECONDTARGET
662465462,77.3711,34.3489,18.22,G07092;20SECONDTARGET
662555639,74.7983,35.1628,18.39,G07092;20SECONDTARGET
662640968,76.4956,37.0503,18.78,G07092;20SECONDTARGET
662666896,75.0575,37.4932,18.96,G07092;20SECONDTARGET
662670921,76.0141,37.4725,17.36,G07092;20SECONDTARGET
662675632,76.4198,37.9515,17.51,G07092;20SECONDTARGET
662683112,75.563,38.2403,17.16,G07092;20SECONDTARGET
662691796,79.2029,36.1775,17.77,G07092;20SECONDTARGET
662704122,78.6862,36.9435,17.58,G07092;20SECONDTARGET
662796583,79.4967,39.1642,18.52,G07092;20SECONDTARGET
662812115,77.8793,37.9648,18.44,G07092;20SECONDTARGET
662845332,78.2951,38.9921,17.23,G07092;20SECONDTARGET
662859993,76.3528,38.5754,18.78,G07092;20SECONDTARGET
662882526,77.0097,39.3401,18.61,G07092;20SECONDTARGET
663008781,78.6052,41.3593,18.17,G07092;20SECONDTARGET
663036938,79.3232,42.0182,18.98,G07092;20SECONDTARGET
663055669,73.1809,36.6194,18.28,G07092;20SECONDTARGET
663079562,72.6477,37.1225,18.51,G07092;20SECONDTARGET
663085208,72.2916,37.3251,17.49,G07092;20SECONDTARGET
663098911,72.684,37.9661,18.9,G07092;20SECONDTARGET
663248058,71.2086,39.2548,17.44,G07092;20SECONDTARGET
663433381,75.0159,40.5419,17.16,G07092;20SECONDTARGET
663456022,75.4981,41.0542,17.73,G07092;20SECONDTARGET
663463764,75.677,41.3423,17.98,G07092;20SECONDTARGET
663591730,74.8257,40.6322,18.45,G07092;20SECONDTARGET
663816798,70.5274,39.6719,18.74,G07092;20SECONDTARGET
663997387,68.6927,40.6292,18.73,G07092;20SECONDTARGET
664000366,69.4057,40.9436,17.52,G07092;20SECONDTARGET
66851285,82.608,39.6539,16.51,G07092;20SECONDTARGET
700021488,81.1099,32.8858,17.75,G07092;20SECONDTARGET
700069197,82.2418,33.7219,18.55,G07092;20SECONDTARGET
700082092,81.7347,34.2407,18.4,G07092;20SECONDTARGET
700109211,81.4809,34.6483,17.19,G07092;20SECONDTARGET
700135712,82.7068,34.9683,18.98,G07092;20SECONDTARGET
700139139,82.612,35.2611,17.41,G07092;20SECONDTARGET
700139440,82.9136,35.0384,16.76,G07092;20SECONDTARGET
700919847,81.6676,38.8944,18.13,G07092;20SECONDTARGET
700956110,82.1553,40.4046,18.26,G07092;20SECONDTARGET
701031764,82.9522,41.4788,16.68,G07092;20SECONDTARGET
701141318,80.0186,42.131,17.81,G07092;20SECONDTARGET
96958713,74.6724,35.3229,17.09,G07092;20SECONDTARGET
102719768,62.3357,70.6589,16.47,G07092;20SECONDTARGET
103222871,63.1912,75.8286,15.69,G07092;20SECONDTARGET
103443117,66.481,73.4357,16.22,G07092;20SECONDTARGET
103448057,66.8895,74.1255,15.92,G07092;20SECONDTARGET
103448300,66.7156,73.7743,16.24,G07092;20SECONDTARGET
140834596,75.7675,75.1699,16.73,G07092;20SECONDTARGET
140993620,80.0604,75.6942,16.15,G07092;20SECONDTARGET
141033984,81.2484,77.2369,16.11,G07092;20SECONDTARGET
289584744,54.743,74.4869,17.61,G07092;20SECONDTARGET
289665796,56.3845,75.6283,16.59,G07092;20SECONDTARGET
310835959,77.3441,70.9815,16.11,G07092;20SECONDTARGET
313144249,83.6377,77.1316,16.51,G07084;G07092;20SECONDTARGET
648260075,58.5245,65.7979,18.12,G07092;20SECONDTARGET
648269692,57.8872,66.2998,17.2,G07092;20SECONDTARGET
648569528,58.6649,68.0328,17.35,G07092;20SECONDTARGET
648675936,56.6063,70.2637,17.57,G07092;20SECONDTARGET
649049231,56.6846,72.0342,16.62,G07092;20SECONDTARGET
649051642,58.4996,71.9606,17.55,G07092;20SECONDTARGET
649055461,58.6831,72.5285,18.64,G07092;20SECONDTARGET
649079814,56.8307,73.2509,17.26,G07092;20SECONDTARGET
649138066,56.5589,74.1099,18.14,G07092;20SECONDTARGET
649140698,55.3315,73.9463,17.59,G07092;20SECONDTARGET
649243118,49.1075,74.0392,17.23,G07092;20SECONDTARGET
649245713,50.3928,74.542,18.19,G07092;20SECONDTARGET
649273444,49.6191,75.9573,16.76,G07092;20SECONDTARGET
649278297,49.9524,76.2044,18.86,G07092;20SECONDTARGET
649365450,57.7382,75.7316,18.37,G07092;20SECONDTARGET
649391526,53.2111,77.0904,17.81,G07092;20SECONDTARGET
670167446,73.2523,67.4237,17.67,G07092;20SECONDTARGET
670167447,73.3115,67.4319,17.92,G07092;20SECONDTARGET
670190283,78.8267,67.2124,18.06,G07092;20SECONDTARGET
670198666,79.245,68.3957,17.63,G07009;G07092;20SECONDTARGET
670203652,79.3748,68.9304,18.23,G07092;20SECONDTARGET
670212234,79.9548,69.9733,17.19,G07092;20SECONDTARGET
670278623,65.0953,67.0039,18.91,G07092;20SECONDTARGET
670291743,60.0888,66.4441,18.67,G07092;20SECONDTARGET
670312333,65.0208,67.7836,17.27,G07092;20SECONDTARGET
670343376,60.134,68.2129,17.43,G07092;20SECONDTARGET
670345407,61.2203,68.4552,17.54,G07092;20SECONDTARGET
670345850,61.4985,68.533,17.91,G07092;20SECONDTARGET
670354586,63.5869,69.3609,17.92,G07092;20SECONDTARGET
670397502,70.2297,67.6048,17.03,G07092;20SECONDTARGET
670509833,71.2174,70.2199,18.48,G07092;20SECONDTARGET
670532196,72.802,71.3935,18.67,G07092;20SECONDTARGET
670552290,77.3475,70.9703,17.34,G07092;20SECONDTARGET
670571790,76.8941,72.4885,16.87,G07092;20SECONDTARGET
670599864,64.2048,70.9062,18.52,G07092;20SECONDTARGET
670600331,65.3828,71.0827,18.88,G07092;20SECONDTARGET
670627007,73.3348,72.2613,18.13,G07092;20SECONDTARGET
670628322,71.6714,72.2443,18.39,G07092;20SECONDTARGET
670723628,76.1486,73.1286,17.74,G07092;20SECONDTARGET
670727190,79.7626,73.5353,18.91,G07092;20SECONDTARGET
670738388,79.6008,74.2833,18.14,G07092;20SECONDTARGET
670747768,77.0934,74.7419,18.54,G07092;20SECONDTARGET
670762354,77.556,76.3902,17.67,G07092;20SECONDTARGET
670800691,69.764,75.1629,17.41,G07092;20SECONDTARGET
670844088,61.7845,76.3506,18.68,G07092;20SECONDTARGET
670860276,74.1738,76.0681,17.77,G07092;20SECONDTARGET
670868877,78.0936,77.182,16.89,G07092;20SECONDTARGET
670872635,70.6789,76.5586,17.44,G07092;20SECONDTARGET
670881852,79.0967,77.9839,17.77,G07092;20SECONDTARGET
670885203,73.423,77.7242,18.62,G07092;20SECONDTARGET
670886280,69.7023,77.4811,17.68,G07092;20SECONDTARGET
703026624,82.5241,66.8606,18.79,G07092;20SECONDTARGET
703027084,81.7168,66.8061,17.41,G07092;20SECONDTARGET
703052913,85.7102,68.0786,18.11,G07009;G07092;20SECONDTARGET
703054639,87.0526,68.0193,18.78,G07092;20SECONDTARGET
703061309,80.2224,66.9412,18.47,G07092;20SECONDTARGET
703076683,82.9036,68.4794,17.63,G07092;20SECONDTARGET
703077672,82.9878,68.6756,18.65,G07092;20SECONDTARGET
703099801,83.9606,69.341,18.88,G07092;20SECONDTARGET
703113554,83.3726,69.6773,17.23,G07092;20SECONDTARGET
703136975,89.3682,71.4612,18.64,G07092;20SECONDTARGET
703146313,87.246,71.4779,18.98,G07092;20SECONDTARGET
703160537,81.8724,72.1634,18.2,G07092;20SECONDTARGET
703167357,88.1558,72.0863,18.72,G07092;20SECONDTARGET
703171951,89.8447,72.9872,18.66,G07092;20SECONDTARGET
703181134,87.9001,73.1132,17.31,G07092;20SECONDTARGET
703181824,87.7706,73.2991,18.27,G07092;20SECONDTARGET
703182586,89.9448,73.648,17.49,G07092;20SECONDTARGET
703182821,88.582,73.5394,18.59,G07092;20SECONDTARGET
703187555,82.1289,73.0959,18.32,G07092;20SECONDTARGET
703200374,88.6213,74.0406,17.15,G07092;20SECONDTARGET
703205907,85.7286,74.2478,18.98,G07092;20SECONDTARGET
703206078,85.3477,74.3227,17.68,G07092;20SECONDTARGET
703221646,86.9459,75.0561,17.63,G07092;20SECONDTARGET
703224252,86.7816,75.5174,18.66,G07092;20SECONDTARGET
703224254,86.777,75.5275,18.56,G07092;20SECONDTARGET
703236147,80.3548,75.6789,17.65,G07092;20SECONDTARGET
703239056,84.554,76.2034,18.11,G07092;20SECONDTARGET
703246383,80.7409,76.1175,18.3,G07092;20SECONDTARGET
703257292,83.7076,77.4147,17.73,G07092;20SECONDTARGET
703257631,82.3868,77.4945,17.51,G07092;20SECONDTARGET
705226268,91.7436,75.6231,18.98,G07092;20SECONDTARGET
705241862,90.1787,76.9225,18.76,G07092;20SECONDTARGET
705243979,93.543,77.2688,18.49,G07092;20SECONDTARGET
137263695,31.4417,73.4051,16.37,G07092;20SECONDTARGET
256691206,38.8492,63.0506,15.87,G07092;20SECONDTARGET
275585500,47.7519,66.5644,17.27,G07092;20SECONDTARGET
280570323,50.5205,69.5232,16.45,G07092;20SECONDTARGET
302779228,42.4152,66.7994,15.51,G07092;20SECONDTARGET
346012616,50.2527,65.5329,15.81,G07092;20SECONDTARGET
352836502,21.5362,69.0322,16.17,G07092;20SECONDTARGET
353727306,40.122,66.6101,15.62,G07084;G07092;20SECONDTARGET
379525822,30.4777,71.5123,17.23,G07092;20SECONDTARGET
396238540,39.866,73.0152,16.84,G07092;20SECONDTARGET
396264284,40.3847,74.7131,15.84,G07092;20SECONDTARGET
402808914,27.7954,67.6587,14.79,G07092;20SECONDTARGET
403923915,32.9543,71.3191,16.44,G07092;20SECONDTARGET
608702542,19.5626,68.1434,17.76,G07092;20SECONDTARGET
608714614,19.4035,68.7086,18.57,G07092;20SECONDTARGET
626139602,32.5106,61.9641,17.76,G07092;20SECONDTARGET
627324880,24.1881,65.6969,17.0,G07092;20SECONDTARGET
627381083,33.7284,61.9761,18.55,G07092;20SECONDTARGET
627549629,36.8434,63.9302,18.24,G07092;20SECONDTARGET
627582081,33.144,62.8482,16.92,G07092;20SECONDTARGET
627723764,32.3102,64.3363,17.43,G07092;20SECONDTARGET
627724752,32.0088,64.4016,17.75,G07092;20SECONDTARGET
627784251,36.6427,64.989,17.19,G07092;20SECONDTARGET
627785517,36.3151,64.9553,17.48,G07092;20SECONDTARGET
627800030,35.0873,65.3657,17.54,G07092;20SECONDTARGET
627816860,33.8956,64.8886,17.0,G07092;20SECONDTARGET
627827490,32.6051,65.007,18.21,G07092;20SECONDTARGET
627869099,33.7212,65.9657,17.58,G07092;20SECONDTARGET
627870104,33.487,66.0828,18.57,G07092;20SECONDTARGET
627967206,36.9074,66.2682,17.69,G07092;20SECONDTARGET
627969400,37.9996,65.9244,17.79,G07092;20SECONDTARGET
628135556,29.3054,64.6728,17.53,G07092;20SECONDTARGET
628227290,27.5232,65.3659,17.82,G07092;20SECONDTARGET
628414564,26.4598,66.7239,18.61,G07092;20SECONDTARGET
628440307,23.18,66.5962,16.4,G07092;20SECONDTARGET
628455916,24.4008,66.8321,17.57,G07092;20SECONDTARGET
628528107,26.0211,67.8449,18.52,G07092;20SECONDTARGET
628589072,33.3167,67.737,18.64,G07092;20SECONDTARGET
628720291,34.7777,70.1437,16.92,G07084;G07092;20SECONDTARGET
628732595,30.715,68.4558,18.91,G07092;20SECONDTARGET
628742594,29.7551,68.967,18.3,G07092;20SECONDTARGET
628742599,29.7531,68.9678,18.56,G07092;20SECONDTARGET
628786911,28.7914,69.7111,16.95,G07025;G07092;20SECONDTARGET
628815333,31.1795,69.9154,17.98,G07092;20SECONDTARGET
628857084,29.395,71.3715,16.82,G07092;20SECONDTARGET
628998266,23.5535,68.065,16.81,G07092;20SECONDTARGET
629001987,22.9979,68.2511,18.35,G07092;20SECONDTARGET
629081727,23.5957,69.336,18.39,G07092;20SECONDTARGET
629166560,24.4424,70.8259,18.16,G07092;20SECONDTARGET
629385991,37.6468,70.0481,17.62,G07092;20SECONDTARGET
629440349,38.7054,72.5262,18.63,G07092;20SECONDTARGET
647278031,46.7079,64.1319,18.83,G07092;20SECONDTARGET
647282380,47.8769,64.4198,18.34,G07092;20SECONDTARGET
647382377,40.7879,63.4996,18.92,G07092;20SECONDTARGET
647395901,41.1317,63.9713,18.26,G07092;20SECONDTARGET
647452083,44.786,64.5968,18.8,G07092;20SECONDTARGET
647479847,46.1966,65.5098,18.78,G07092;20SECONDTARGET
648299396,49.9465,64.1481,18.0,G07092;20SECONDTARGET
648299397,49.9437,64.1509,17.82,G07092;20SECONDTARGET
648370843,52.9747,65.5289,18.05,G07092;20SECONDTARGET
648377377,52.5638,65.8507,18.27,G07092;20SECONDTARGET
648383509,54.6117,66.1793,18.9,G07092;20SECONDTARGET
648385164,55.4231,66.3282,18.77,G07092;20SECONDTARGET
648435225,47.4386,65.6588,18.05,G07092;20SECONDTARGET
648462853,46.9101,66.2483,18.72,G07092;20SECONDTARGET
648497768,50.364,67.3321,18.75,G07092;20SECONDTARGET
648501219,50.9369,67.6531,18.73,G07092;20SECONDTARGET
648506845,53.8616,67.9907,18.91,G07092;20SECONDTARGET
648517552,49.7271,67.4135,17.28,G07092;20SECONDTARGET
648528462,49.4252,68.1429,17.21,G07092;20SECONDTARGET
648535538,50.9616,68.4973,18.72,G07092;20SECONDTARGET
648647339,51.6801,69.4043,16.84,G07092;20SECONDTARGET
648762438,43.9947,66.3484,18.68,G07092;20SECONDTARGET
648808891,40.1115,66.9165,18.07,G07092;20SECONDTARGET
648809383,40.3223,67.0152,18.43,G07092;20SECONDTARGET
648839738,47.0615,67.7425,17.66,G07092;20SECONDTARGET
648864828,45.8672,68.498,17.03,G07092;20SECONDTARGET
648925228,42.0867,68.5935,18.57,G07092;20SECONDTARGET
648936776,41.6034,69.4176,18.76,G07092;20SECONDTARGET
648952457,45.7424,70.4841,16.86,G07092;20SECONDTARGET
648954805,44.0866,70.3484,18.39,G07092;20SECONDTARGET
649110794,45.7134,72.5139,18.39,G07092;20SECONDTARGET
649181235,41.4359,72.1958,17.75,G07092;20SECONDTARGET
649187889,43.8196,72.6082,17.14,G07092;20SECONDTARGET
117037006,47.514,53.1556,16.7,G07092;20SECONDTARGET
245539908,39.3441,58.568,15.57,G07092;20SECONDTARGET
251487757,45.2499,54.5426,16.4,G07092;20SECONDTARGET
322223629,36.7685,59.2507,15.72,G07092;20SECONDTARGET
450261156,62.3018,55.5046,18.12,G07092;20SECONDTARGET
470893730,42.1739,59.2683,16.44,G07092;20SECONDTARGET
624712758,39.4893,56.4985,17.27,G07092;20SECONDTARGET
624942137,37.3381,57.9465,17.41,G07092;20SECONDTARGET
624979258,37.8531,59.01,17.89,G07092;20SECONDTARGET
643782700,58.5818,52.5658,18.31,G07092;20SECONDTARGET
643783317,58.4584,52.6658,18.41,G07092;20SECONDTARGET
644730563,47.9427,51.463,18.14,G07092;20SECONDTARGET
644730566,47.9368,51.4601,18.07,G07092;20SECONDTARGET
644748559,45.1384,51.3591,18.82,G07092;20SECONDTARGET
644752450,45.735,51.6845,18.47,G07092;20SECONDTARGET
644892462,44.2626,52.6916,18.61,G07092;20SECONDTARGET
645117412,49.5994,51.3969,18.89,G07092;20SECONDTARGET
645155081,52.6129,51.974,18.94,G07092;20SECONDTARGET
645160244,51.3773,52.007,18.78,G07092;20SECONDTARGET
645172085,53.913,52.7711,18.07,G07092;20SECONDTARGET
645177884,52.8253,53.0642,17.15,G07092;20SECONDTARGET
645190362,51.9067,53.0417,17.69,G07092;20SECONDTARGET
645228686,54.9935,52.1648,17.23,G07092;20SECONDTARGET
645233097,55.7797,52.4817,15.85,G07092;20SECONDTARGET
645238117,57.1739,52.5949,18.96,G07092;20SECONDTARGET
